name,obs_mean,obs_std,obs_min,obs_max,obs_stat_min,obs_stat_max,sim_mean,sim_std,sim_min,sim_max,sim_stat_min,sim_stat_max,distance
HDS_USECOL:P-VR-S_3_TIME:29808001.0,743.029,0.266105,742.409,743.737,743.295,742.763,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.99902
HDS_USECOL:P-VR-S_3_TIME:29894401.0,743.112,0.245519,742.447,743.763,743.358,742.867,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.0373
HDS_USECOL:P-VR-S_3_TIME:29980801.0,743.055,0.246439,742.43,743.743,743.301,742.808,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.02007
HDS_USECOL:P-VR-S_3_TIME:30067201.0,743.086,0.251664,742.35,743.594,743.338,742.835,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.93985
HDS_USECOL:P-VR-S_3_TIME:30153601.0,743.025,0.24855,742.407,743.868,743.274,742.777,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.997
HDS_USECOL:P-VR-S_3_TIME:30240001.0,743.056,0.209465,742.534,743.53,743.265,742.846,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.12439
HDS_USECOL:P-VR-S_3_TIME:30326401.0,743.006,0.278324,742.39,743.598,743.285,742.728,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.98044
HDS_USECOL:P-VR-S_3_TIME:30412801.0,743.031,0.235241,742.515,743.656,743.267,742.796,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.10475
HDS_USECOL:P-VR-S_3_TIME:30499201.0,743.017,0.252559,742.238,743.506,743.27,742.765,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.82756
HDS_USECOL:P-VR-S_3_TIME:30585601.0,743.017,0.242038,742.353,743.739,743.259,742.775,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.94315
HDS_USECOL:P-VR-S_3_TIME:30672001.0,743.002,0.219224,742.514,743.533,743.221,742.783,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.10374
HDS_USECOL:P-VR-S_3_TIME:30758401.0,743.045,0.256654,742.487,743.636,743.301,742.788,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.07735
HDS_USECOL:P-VR-S_3_TIME:30844801.0,742.973,0.252437,742.213,743.547,743.226,742.721,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.80343
HDS_USECOL:P-VR-S_3_TIME:30931201.0,742.993,0.220421,742.392,743.463,743.214,742.773,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.98226
HDS_USECOL:P-VR-S_3_TIME:31017601.0,742.988,0.251196,742.376,743.587,743.239,742.736,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.96629
HDS_USECOL:P-VR-S_3_TIME:31104001.0,742.956,0.238188,742.289,743.63,743.194,742.718,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.87941
HDS_USECOL:P-VR-S_3_TIME:31190401.0,742.964,0.245048,742.121,743.831,743.209,742.719,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.71091
HDS_USECOL:P-VR-S_3_TIME:31276801.0,742.964,0.28364,742.402,743.644,743.248,742.681,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.99245
HDS_USECOL:P-VR-S_3_TIME:31363201.0,743.026,0.264933,742.378,744.043,743.291,742.761,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.96832
HDS_USECOL:P-VR-S_3_TIME:31449601.0,743.012,0.258731,742.281,743.616,743.27,742.753,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.87109
HDS_USECOL:P-VR-S_3_TIME:31536001.0,742.993,0.234788,742.421,743.52,743.227,742.758,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.01061
HDS_USECOL:P-VR-S_3_TIME:31622401.0,743.02,0.263583,742.485,743.693,743.284,742.757,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.07492
HDS_USECOL:P-VR-S_3_TIME:31708801.0,742.984,0.236461,742.42,743.668,743.221,742.748,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.00956
HDS_USECOL:P-VR-S_3_TIME:31795201.0,742.936,0.257375,742.198,743.58,743.193,742.678,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.78818
HDS_USECOL:P-VR-S_3_TIME:31881601.0,742.954,0.290933,742.087,743.621,743.245,742.663,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.67729
HDS_USECOL:P-VR-S_3_TIME:31968001.0,742.956,0.232209,742.376,743.521,743.189,742.724,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.96587
HDS_USECOL:P-VR-S_3_TIME:32054401.0,742.966,0.259479,742.25,743.51,743.226,742.707,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.84012
HDS_USECOL:P-VR-S_3_TIME:32140801.0,742.939,0.24861,742.07,743.57,743.188,742.69,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.65977
HDS_USECOL:P-VR-S_3_TIME:32227201.0,742.94,0.215383,742.42,743.438,743.156,742.725,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.01006
HDS_USECOL:P-VR-S_3_TIME:32313601.0,742.936,0.235887,742.254,743.664,743.172,742.7,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.84423
HDS_USECOL:P-VR-S_3_TIME:32400001.0,742.963,0.237947,742.436,743.448,743.201,742.725,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.026
HDS_USECOL:P-VR-S_3_TIME:32486401.0,742.949,0.243881,742.484,743.761,743.193,742.705,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.07396
HDS_USECOL:P-VR-S_3_TIME:32572801.0,742.983,0.22281,742.461,743.715,743.206,742.76,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.0514
HDS_USECOL:P-VR-S_3_TIME:32659201.0,742.895,0.239362,742.289,743.633,743.134,742.655,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.87915
HDS_USECOL:P-VR-S_3_TIME:32745601.0,742.953,0.258082,742.264,743.624,743.211,742.695,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.85358
HDS_USECOL:P-VR-S_3_TIME:32832001.0,742.962,0.265183,742.368,743.624,743.227,742.696,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.95796
HDS_USECOL:P-VR-S_3_TIME:32918401.0,742.951,0.223259,742.387,743.505,743.174,742.728,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.97681
HDS_USECOL:P-VR-S_3_TIME:33004801.0,742.935,0.277588,742.001,743.446,743.212,742.657,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.59057
HDS_USECOL:P-VR-S_3_TIME:33091201.0,742.899,0.256737,742.29,743.569,743.156,742.642,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.88044
HDS_USECOL:P-VR-S_3_TIME:33177601.0,742.937,0.241272,742.361,743.612,743.179,742.696,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.95085
HDS_USECOL:P-VR-S_3_TIME:33264001.0,742.857,0.27138,742.16,743.468,743.128,742.585,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.75043
HDS_USECOL:P-VR-S_3_TIME:33350401.0,742.876,0.236263,742.298,743.54,743.112,742.64,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.88831
HDS_USECOL:P-VR-S_3_TIME:33436801.0,742.903,0.249998,742.414,743.623,743.153,742.653,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.00433
HDS_USECOL:P-VR-S_3_TIME:33523201.0,742.858,0.280569,742.202,743.489,743.139,742.578,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.79229
HDS_USECOL:P-VR-S_3_TIME:33609601.0,742.857,0.252317,742.3,743.734,743.109,742.605,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.88997
HDS_USECOL:P-VR-S_3_TIME:33696001.0,742.855,0.232553,742.419,743.466,743.088,742.623,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.00925
HDS_USECOL:P-VR-S_3_TIME:33782401.0,742.84,0.265546,742.25,743.504,743.106,742.575,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.84038
HDS_USECOL:P-VR-S_3_TIME:33868801.0,742.81,0.233932,742.266,743.481,743.044,742.576,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.85589
HDS_USECOL:P-VR-S_3_TIME:33955201.0,742.794,0.266402,742.139,743.379,743.061,742.528,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.72932
HDS_USECOL:P-VR-S_3_TIME:34041601.0,742.818,0.295238,742.058,743.73,743.113,742.523,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.64792
HDS_USECOL:P-VR-S_3_TIME:34128001.0,742.832,0.258233,742.243,743.53,743.09,742.574,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.83313
HDS_USECOL:P-VR-S_3_TIME:34214401.0,742.796,0.229276,742.204,743.245,743.025,742.567,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.79366
HDS_USECOL:P-VR-S_3_TIME:34300801.0,742.76,0.255979,742.111,743.417,743.016,742.504,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.70076
HDS_USECOL:P-VR-S_3_TIME:34387201.0,742.866,0.258527,742.171,743.485,743.124,742.607,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.76057
HDS_USECOL:P-VR-S_3_TIME:34473601.0,742.827,0.248229,742.148,743.459,743.075,742.579,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.7376
HDS_USECOL:P-VR-S_3_TIME:34560001.0,742.818,0.231708,742.049,743.509,743.05,742.586,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.63943
HDS_USECOL:P-VR-S_3_TIME:34646401.0,742.853,0.25349,742.209,743.449,743.106,742.6,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.79873
HDS_USECOL:P-VR-S_3_TIME:34732801.0,742.821,0.232277,742.291,743.476,743.053,742.588,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.88067
HDS_USECOL:P-VR-S_3_TIME:34819201.0,742.817,0.275547,742.062,743.624,743.093,742.542,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.6522
HDS_USECOL:P-VR-S_3_TIME:34905601.0,742.833,0.221049,742.332,743.577,743.054,742.612,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.92184
HDS_USECOL:P-VR-S_3_TIME:34992001.0,742.796,0.253735,742.108,743.512,743.05,742.543,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.6982
HDS_USECOL:P-VR-S_3_TIME:35078401.0,742.807,0.225348,742.093,743.593,743.033,742.582,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.68304
HDS_USECOL:P-VR-S_3_TIME:35164801.0,742.803,0.241386,742.187,743.425,743.045,742.562,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.77709
HDS_USECOL:P-VR-S_3_TIME:35251201.0,742.809,0.243508,742.296,743.563,743.052,742.565,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.88567
HDS_USECOL:P-VR-S_3_TIME:35337601.0,742.779,0.248339,742.112,743.413,743.027,742.53,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.702
HDS_USECOL:P-VR-S_3_TIME:35424001.0,742.803,0.269858,742.192,743.542,743.073,742.534,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.78151
HDS_USECOL:P-VR-S_3_TIME:35510401.0,742.812,0.249742,742.078,743.408,743.062,742.563,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.66761
HDS_USECOL:P-VR-S_3_TIME:35596801.0,742.783,0.275899,742.122,743.422,743.059,742.508,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.71197
HDS_USECOL:P-VR-S_3_TIME:35683201.0,742.798,0.27704,741.845,743.434,743.075,742.521,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.43506
HDS_USECOL:P-VR-S_3_TIME:35769601.0,742.747,0.259556,742.16,743.425,743.006,742.487,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.75014
HDS_USECOL:P-VR-S_3_TIME:35856001.0,742.798,0.235435,742.293,743.396,743.033,742.563,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.88284
HDS_USECOL:P-VR-S_3_TIME:35942401.0,742.837,0.260675,742.207,743.467,743.097,742.576,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.79688
HDS_USECOL:P-VR-S_3_TIME:36028801.0,742.785,0.270347,742.003,743.375,743.055,742.515,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.59289
HDS_USECOL:P-VR-S_3_TIME:36115201.0,742.841,0.303014,742.015,743.574,743.144,742.538,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.60502
HDS_USECOL:P-VR-S_3_TIME:36201601.0,742.81,0.237988,742.316,743.466,743.048,742.572,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.90589
HDS_USECOL:P-VR-S_3_TIME:36288001.0,742.818,0.243193,742.251,743.437,743.061,742.575,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.84113
HDS_USECOL:P-VR-S_3_TIME:36374401.0,742.843,0.228929,742.168,743.333,743.072,742.614,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.75839
HDS_USECOL:P-VR-S_3_TIME:36460801.0,742.72,0.233535,742.235,743.359,742.953,742.486,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.82506
HDS_USECOL:P-VR-S_3_TIME:36547201.0,742.789,0.26625,742.061,743.568,743.056,742.523,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.65054
HDS_USECOL:P-VR-S_3_TIME:36633601.0,742.777,0.266165,742.108,743.692,743.044,742.511,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.69762
HDS_USECOL:P-VR-S_3_TIME:36720001.0,742.764,0.226738,742.283,743.384,742.99,742.537,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.87251
HDS_USECOL:P-VR-S_3_TIME:36806401.0,742.783,0.243369,742.254,743.276,743.027,742.54,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.84437
HDS_USECOL:P-VR-S_3_TIME:36892801.0,742.846,0.25092,742.142,743.568,743.097,742.595,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.73215
HDS_USECOL:P-VR-S_3_TIME:36979201.0,742.869,0.249257,742.08,743.487,743.118,742.62,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.66994
HDS_USECOL:P-VR-S_3_TIME:37065601.0,742.889,0.258279,742.342,743.619,743.147,742.631,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.93229
HDS_USECOL:P-VR-S_3_TIME:37152001.0,742.879,0.274698,742.318,743.653,743.154,742.605,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.90787
HDS_USECOL:P-VR-S_3_TIME:37238401.0,742.904,0.253846,742.301,743.539,743.158,742.65,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.89089
HDS_USECOL:P-VR-S_3_TIME:37324801.0,742.887,0.267175,742.193,743.735,743.154,742.62,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.78322
HDS_USECOL:P-VR-S_3_TIME:37411201.0,742.924,0.272176,742.336,743.721,743.196,742.652,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.92581
HDS_USECOL:P-VR-S_3_TIME:37497601.0,742.862,0.261779,742.35,743.393,743.123,742.6,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.9398
HDS_USECOL:P-VR-S_3_TIME:37584001.0,742.899,0.24932,742.219,743.493,743.148,742.65,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.80934
HDS_USECOL:P-VR-S_3_TIME:37670401.0,742.883,0.224564,742.291,743.575,743.108,742.658,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.88067
HDS_USECOL:P-VR-S_3_TIME:37756801.0,742.85,0.205577,742.298,743.299,743.056,742.645,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.88822
HDS_USECOL:P-VR-S_3_TIME:37843201.0,742.902,0.268223,742.187,743.495,743.17,742.634,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.77669
HDS_USECOL:P-VR-S_3_TIME:37929601.0,742.827,0.27083,742.128,743.335,743.098,742.556,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.71815
HDS_USECOL:P-VR-S_3_TIME:38016001.0,742.848,0.279403,742.19,743.452,743.127,742.568,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.77955
HDS_USECOL:P-VR-S_3_TIME:38102401.0,742.788,0.255697,742.07,743.316,743.044,742.533,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.66012
HDS_USECOL:P-VR-S_3_TIME:38188801.0,742.798,0.243373,742.142,743.495,743.042,742.555,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.73158
HDS_USECOL:P-VR-S_3_TIME:38275201.0,742.747,0.214177,742.089,743.397,742.961,742.533,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.67923
HDS_USECOL:P-VR-S_3_TIME:38361601.0,742.877,0.279922,742.281,743.642,743.157,742.597,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.87147
HDS_USECOL:P-VR-S_3_TIME:38448001.0,742.824,0.245214,742.122,743.465,743.069,742.578,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.71224
HDS_USECOL:P-VR-S_3_TIME:38534401.0,742.853,0.219932,742.337,743.265,743.073,742.634,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.92665
HDS_USECOL:P-VR-S_3_TIME:38620801.0,742.837,0.235766,742.143,743.41,743.072,742.601,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.73279
HDS_USECOL:P-VR-S_3_TIME:38707201.0,742.852,0.213456,742.21,743.454,743.066,742.639,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.80025
HDS_USECOL:P-VR-S_3_TIME:38793601.0,742.814,0.248606,742.187,743.398,743.063,742.566,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.77662
HDS_USECOL:P-VR-S_3_TIME:38880001.0,742.803,0.259628,741.9,743.455,743.062,742.543,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.48973
HDS_USECOL:P-VR-S_3_TIME:38966401.0,742.843,0.248022,742.212,743.401,743.091,742.595,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.80196
HDS_USECOL:P-VR-S_3_TIME:39052801.0,742.937,0.219212,742.44,743.389,743.156,742.718,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.03015
HDS_USECOL:P-VR-S_3_TIME:39139201.0,742.922,0.245549,742.318,743.577,743.167,742.676,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.90814
HDS_USECOL:P-VR-S_3_TIME:39225601.0,742.911,0.256348,742.158,743.445,743.168,742.655,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.74803
HDS_USECOL:P-VR-S_3_TIME:39312001.0,742.931,0.241998,742.328,743.439,743.173,742.689,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.91815
HDS_USECOL:P-VR-S_3_TIME:39398401.0,742.902,0.258064,742.069,743.477,743.16,742.644,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.65893
HDS_USECOL:P-VR-S_3_TIME:39484801.0,742.931,0.236718,742.451,743.65,743.168,742.694,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.04128
HDS_USECOL:P-VR-S_3_TIME:39571201.0,742.914,0.270999,742.068,743.613,743.185,742.643,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.65816
HDS_USECOL:P-VR-S_3_TIME:39657601.0,742.911,0.24122,742.357,743.489,743.152,742.669,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.94661
HDS_USECOL:P-VR-S_3_TIME:39744001.0,742.944,0.242266,742.369,743.471,743.186,742.701,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.95931
HDS_USECOL:P-VR-S_3_TIME:39830401.0,742.941,0.296286,742.288,743.732,743.238,742.645,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.87822
HDS_USECOL:P-VR-S_3_TIME:39916801.0,742.924,0.237644,742.245,743.412,743.162,742.686,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.83526
HDS_USECOL:P-VR-S_3_TIME:40003201.0,742.886,0.240238,742.192,743.365,743.126,742.646,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.78155
HDS_USECOL:P-VR-S_3_TIME:40089601.0,742.976,0.243546,742.112,743.599,743.22,742.732,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.70175
HDS_USECOL:P-VR-S_3_TIME:40176001.0,742.944,0.251119,742.202,743.636,743.195,742.692,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.79153
HDS_USECOL:P-VR-S_3_TIME:40262401.0,742.956,0.25978,742.396,743.697,743.216,742.697,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.98635
HDS_USECOL:P-VR-S_3_TIME:40348801.0,742.943,0.266557,742.37,743.658,743.21,742.677,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.95997
HDS_USECOL:P-VR-S_3_TIME:40435201.0,742.97,0.223125,742.455,743.406,743.193,742.747,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.04521
HDS_USECOL:P-VR-S_3_TIME:40521601.0,742.966,0.267439,742.406,743.884,743.234,742.699,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.99586
HDS_USECOL:P-VR-S_3_TIME:40608001.0,743.024,0.253556,742.344,743.609,743.277,742.77,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.93356
HDS_USECOL:P-VR-S_3_TIME:40694401.0,742.939,0.246958,742.42,743.579,743.186,742.692,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.0097
HDS_USECOL:P-VR-S_3_TIME:40780801.0,742.973,0.237151,742.478,743.591,743.21,742.736,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.06843
HDS_USECOL:P-VR-S_3_TIME:40867201.0,742.95,0.260455,742.168,743.575,743.211,742.69,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.75845
HDS_USECOL:P-VR-S_3_TIME:40953601.0,742.934,0.298768,742.263,743.855,743.233,742.636,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.853
HDS_USECOL:P-VR-S_3_TIME:41040001.0,742.987,0.234581,742.393,743.662,743.222,742.753,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.98292
HDS_USECOL:P-VR-S_3_TIME:41126401.0,742.957,0.245899,742.354,743.6,743.203,742.711,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.94364
HDS_USECOL:P-VR-S_3_TIME:41212801.0,742.964,0.252786,742.269,743.563,743.217,742.711,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.85852
HDS_USECOL:P-VR-S_3_TIME:41299201.0,742.922,0.266242,742.169,743.646,743.188,742.655,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.75868
HDS_USECOL:P-VR-S_3_TIME:41385601.0,742.936,0.247601,742.173,743.695,743.184,742.689,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.76283
HDS_USECOL:P-VR-S_3_TIME:41472001.0,742.921,0.255842,742.387,743.7,743.177,742.666,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.97726
