name,value,group,weight
hds_usecol:p-m-6_time:16588801.0,773.91,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:16675201.0,773.91,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:16761601.0,773.91,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:16848001.0,773.91,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:16934401.0,773.91,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:17020801.0,773.91,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:17107201.0,773.91,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:17193601.0,773.91,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:17280001.0,773.91,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:1728001.0,773.99,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:172801.0,774,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:17366401.0,773.91,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:17452801.0,773.91,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:17539201.0,773.91,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:17625601.0,773.91,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:17712001.0,773.91,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:17798401.0,773.91,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:17884801.0,773.91,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:17971201.0,773.91,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:18057601.0,773.91,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:18144001.0,773.91,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:1814401.0,773.99,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:18230401.0,773.91,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:18316801.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:18403201.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:18489601.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:18576001.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:18662401.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:18748801.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:18835201.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:18921601.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:19008001.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:1900801.0,773.99,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:19094401.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:19180801.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:19267201.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:19353601.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:19440001.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:19526401.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:19612801.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:19699201.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:19785601.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:19872001.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:1987201.0,773.99,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:19958401.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:20044801.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:20131201.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:20217601.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:20304001.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:20390401.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:20476801.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:20563201.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:20649601.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:20736001.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:2073601.0,773.99,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:20822401.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:20908801.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:20995201.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:21081601.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:21168001.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:21254401.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:21340801.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:21427201.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:21513601.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:21600001.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:2160001.0,773.99,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:21686401.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:21772801.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:21859201.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:21945601.0,773.9,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:22032001.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:22118401.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:22204801.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:22291201.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:22377601.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:22464001.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:2246401.0,773.99,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:22550401.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:22636801.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:22723201.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:22809601.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:22896001.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:22982401.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:23068801.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:23155201.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:23241601.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:23328001.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:2332801.0,773.99,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:23414401.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:23500801.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:23587201.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:23673601.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:23760001.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:23846401.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:23932801.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:24019201.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:24105601.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:24192001.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:2419201.0,773.99,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:24278401.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:24364801.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:24451201.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:24537601.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:24624001.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:24710401.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:24796801.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:24883201.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:24969601.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:25056001.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:2505601.0,773.99,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:25142401.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:25228801.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:25315201.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:25401601.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:25488001.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:25574401.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:25660801.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:25747201.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:25833601.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:25920001.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:2592001.0,773.99,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:259201.0,774,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:26006401.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:26092801.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:26179201.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:26265601.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:26352001.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:26438401.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:26524801.0,773.89,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:26611201.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:26697601.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:26784001.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:2678401.0,773.99,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:26870401.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:26956801.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:27043201.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:27129601.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:27216001.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:27302401.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:27388801.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:27475201.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:27561601.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:27648001.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:2764801.0,773.99,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:27734401.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:27820801.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:27907201.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:27993601.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:28080001.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:28166401.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:28252801.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:28339201.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:28425601.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:28512001.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:2851201.0,773.98,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:28598401.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:28684801.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:28771201.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:28857601.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:28944001.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:29030401.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:29116801.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:29203201.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:29289601.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:29376001.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:2937601.0,773.98,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:29462401.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:29548801.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:29635201.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:29721601.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:29808001.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:29894401.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:29980801.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:30067201.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:30153601.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:30240001.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:3024001.0,773.98,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:30326401.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:30412801.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:30499201.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:30585601.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:30672001.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:30758401.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:30844801.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:30931201.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:31017601.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:31104001.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:3110401.0,773.98,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:31190401.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:31276801.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:31363201.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:31449601.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:31536001.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:31622401.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:31708801.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:31795201.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:31881601.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:31968001.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:3196801.0,773.98,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:32054401.0,773.88,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:32140801.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:32227201.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:32313601.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:32400001.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:32486401.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:32572801.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:32659201.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:32745601.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:32832001.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:3283201.0,773.98,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:32918401.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:33004801.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:33091201.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:33177601.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:33264001.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:33350401.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:33436801.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:33523201.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:33609601.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:33696001.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:3369601.0,773.98,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:33782401.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:33868801.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:33955201.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:34041601.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:34128001.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:34214401.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:34300801.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:34387201.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:34473601.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:34560001.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:3456001.0,773.98,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:345601.0,774,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:34646401.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:34732801.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:34819201.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:34905601.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:34992001.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:35078401.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:35164801.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:35251201.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:35337601.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:35424001.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:3542401.0,773.98,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:35510401.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:35596801.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:35683201.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:35769601.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:35856001.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:35942401.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:36028801.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:36115201.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:36201601.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:36288001.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:3628801.0,773.98,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:36374401.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:36460801.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:36547201.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:36633601.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:36720001.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:36806401.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:36892801.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:36979201.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:37065601.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:37152001.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:3715201.0,773.98,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:37238401.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:37324801.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:37411201.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:37497601.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:37584001.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:37670401.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:37756801.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:37843201.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:37929601.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:38016001.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:3801601.0,773.98,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:38102401.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:38188801.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:38275201.0,773.87,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:38361601.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:38448001.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:38534401.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:38620801.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:38707201.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:38793601.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:38880001.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:3888001.0,773.98,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:38966401.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:39052801.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:39139201.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:39225601.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:39312001.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:39398401.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:39484801.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:39571201.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:39657601.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:39744001.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:3974401.0,773.98,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:39830401.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:39916801.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:40003201.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:40089601.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:40176001.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:40262401.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:40348801.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:40435201.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:40521601.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:40608001.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:4060801.0,773.98,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:40694401.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:40780801.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:40867201.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:40953601.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:41040001.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:41126401.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:41212801.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:41299201.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:41385601.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:41472001.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:4147201.0,773.98,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:41558401.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:41644801.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:41731201.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:41817601.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:41904001.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:41990401.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:42076801.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:42163201.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:42249601.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:42336001.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:4233601.0,773.98,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:42422401.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:42508801.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:42595201.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:42681601.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:42768001.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:42854401.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:42940801.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:43027201.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:43113601.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:43200001.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:4320001.0,773.97,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:432001.0,774,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:43286401.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:43372801.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:43459201.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:43545601.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:43632001.0,773.86,hds_usecol:p-m-6,0
hds_usecol:p-m-6_time:43718401.0,773.86,hds_usecol:p-m-6,0
