time,N-A-1,N-QE3-1,N-VR-C,N-A-2,N-GR-1,N-GR-2,N-GR-3,N-GR-4,N-PC-1,N-SL-1,N-VH-1,N-VR-C2,S-ACE2-1,S-DCE2-1,S-LL-1,S-LL-2,S-M-1,S-PS-1,S-PS-2,S-VR-ES,NC-CR-1,NC-CR-2,S-T4-1,S-T4-2,S-T4-3,P-VH-1,A-LR-1,P-MS-2,P-MS-1,P-LZ-4,P-M-6,P-VR-1,P-GAL-S1,P-GAL-S2,P-GAL-S3,P-GAL-S4,P-GAL-S5,P-GAL-S6A,P-E3-S6,P-RN-S7,P-VR-S,P-E3-1,N-VR-3,N-VR-B,N-M-2,PAS-NE-1,PAS-NE-2,PAS-NE-3,PAS-NE-4,PAS-NE-5,PAS-NE-6,PAS-NE-10,PAS-NE-11,PAS-NE-7,PAS-NE-8,PAS-NE-9,P-M-1,P-VR-2,D-VR-Q,PAS-NE-12,PAS-NV-1,PAS-NV-2,PAS-NV-3,PAS-NV-4,PAS-NV-5,PAS-NV-6,PAS-NV-7,PAS-NV-8,N-QM-1,S-ML-1,N-VR-C2
65923201.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.64,785.64,785.64,775.36,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.85,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.27,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.99,-0.10000E+31,741.27,-0.10000E+31,784.82,791.79,795.62,792.25,-0.10000E+31,763.18,-0.10000E+31,734.29,784.82,741.27,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.74,-0.10000E+31,760.85,775.36,770.74,-0.10000E+31,753.98,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.97,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
66009601.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.64,785.64,785.64,775.36,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.85,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.27,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.99,-0.10000E+31,741.26,-0.10000E+31,784.82,791.79,795.62,792.25,-0.10000E+31,763.17,-0.10000E+31,734.29,784.82,741.26,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.74,-0.10000E+31,760.85,775.36,770.74,-0.10000E+31,753.98,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.97,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
66096001.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.64,785.64,785.64,775.36,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.85,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.27,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.99,-0.10000E+31,741.26,-0.10000E+31,784.81,791.79,795.62,792.25,-0.10000E+31,763.17,-0.10000E+31,734.29,784.81,741.26,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.74,-0.10000E+31,760.85,775.36,770.74,-0.10000E+31,753.98,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.97,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
66182401.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.64,785.64,785.64,775.36,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.85,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.26,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.99,-0.10000E+31,741.26,-0.10000E+31,784.81,791.79,795.62,792.24,-0.10000E+31,763.17,-0.10000E+31,734.28,784.81,741.26,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.74,-0.10000E+31,760.85,775.36,770.74,-0.10000E+31,753.98,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.97,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
66268801.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.64,785.64,785.64,775.36,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.84,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.26,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.99,-0.10000E+31,741.26,-0.10000E+31,784.81,791.79,795.62,792.24,-0.10000E+31,763.17,-0.10000E+31,734.28,784.81,741.26,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.74,-0.10000E+31,760.84,775.36,770.74,-0.10000E+31,753.98,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.96,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
66355201.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.64,785.64,785.64,775.36,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.84,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.26,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.98,-0.10000E+31,741.26,-0.10000E+31,784.81,791.79,795.62,792.24,-0.10000E+31,763.17,-0.10000E+31,734.28,784.81,741.26,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.73,-0.10000E+31,760.84,775.36,770.73,-0.10000E+31,753.98,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.96,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
66441601.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.64,785.64,785.64,775.36,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.84,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.26,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.98,-0.10000E+31,741.26,-0.10000E+31,784.81,791.79,795.62,792.24,-0.10000E+31,763.17,-0.10000E+31,734.28,784.81,741.26,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.73,-0.10000E+31,760.84,775.36,770.73,-0.10000E+31,753.98,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.96,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
66528001.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.64,785.64,785.64,775.35,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.84,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.26,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.98,-0.10000E+31,741.26,-0.10000E+31,784.81,791.79,795.62,792.24,-0.10000E+31,763.17,-0.10000E+31,734.28,784.81,741.26,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.73,-0.10000E+31,760.84,775.35,770.73,-0.10000E+31,753.98,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.96,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
66614401.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.64,785.64,785.64,775.35,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.84,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.26,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.98,-0.10000E+31,741.26,-0.10000E+31,784.81,791.79,795.62,792.24,-0.10000E+31,763.17,-0.10000E+31,734.28,784.81,741.26,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.73,-0.10000E+31,760.84,775.35,770.73,-0.10000E+31,753.98,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.96,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
66700801.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.64,785.64,785.64,775.35,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.84,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.26,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.98,-0.10000E+31,741.26,-0.10000E+31,784.81,791.79,795.62,792.24,-0.10000E+31,763.17,-0.10000E+31,734.28,784.81,741.26,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.73,-0.10000E+31,760.84,775.35,770.73,-0.10000E+31,753.97,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.96,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
66787201.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.64,785.64,785.64,775.35,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.84,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.26,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.98,-0.10000E+31,741.26,-0.10000E+31,784.81,791.79,795.62,792.24,-0.10000E+31,763.17,-0.10000E+31,734.28,784.81,741.26,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.72,-0.10000E+31,760.84,775.35,770.72,-0.10000E+31,753.97,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.96,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
66873601.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.64,785.64,785.64,775.35,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.26,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.98,-0.10000E+31,741.26,-0.10000E+31,784.81,791.79,795.62,792.24,-0.10000E+31,763.17,-0.10000E+31,734.28,784.81,741.26,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.72,-0.10000E+31,760.83,775.35,770.72,-0.10000E+31,753.97,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.96,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
66960001.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.63,785.63,785.63,775.35,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.26,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.98,-0.10000E+31,741.26,-0.10000E+31,784.81,791.79,795.62,792.24,-0.10000E+31,763.16,-0.10000E+31,734.28,784.81,741.26,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.72,-0.10000E+31,760.83,775.35,770.72,-0.10000E+31,753.97,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.96,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
67046401.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.63,785.63,785.63,775.35,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.26,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.98,-0.10000E+31,741.26,-0.10000E+31,784.81,791.79,795.62,792.24,-0.10000E+31,763.16,-0.10000E+31,734.28,784.81,741.26,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.72,-0.10000E+31,760.83,775.35,770.72,-0.10000E+31,753.97,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.96,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
67132801.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.63,785.63,785.63,775.35,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.26,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.98,-0.10000E+31,741.26,-0.10000E+31,784.81,791.79,795.62,792.24,-0.10000E+31,763.16,-0.10000E+31,734.28,784.81,741.26,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.72,-0.10000E+31,760.83,775.35,770.72,-0.10000E+31,753.97,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.95,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
67219201.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.63,785.63,785.63,775.35,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.26,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.98,-0.10000E+31,741.26,-0.10000E+31,784.81,791.79,795.62,792.24,-0.10000E+31,763.16,-0.10000E+31,734.28,784.81,741.26,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.72,-0.10000E+31,760.83,775.35,770.72,-0.10000E+31,753.97,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.95,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
67305601.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.63,785.63,785.63,775.35,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.25,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.98,-0.10000E+31,741.26,-0.10000E+31,784.81,791.79,795.62,792.24,-0.10000E+31,763.16,-0.10000E+31,734.28,784.81,741.26,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.71,-0.10000E+31,760.83,775.35,770.71,-0.10000E+31,753.97,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.95,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
67392001.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.63,785.63,785.63,775.35,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.25,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.98,-0.10000E+31,741.26,-0.10000E+31,784.81,791.79,795.62,792.24,-0.10000E+31,763.16,-0.10000E+31,734.28,784.81,741.26,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.71,-0.10000E+31,760.83,775.35,770.71,-0.10000E+31,753.97,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.95,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
67478401.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.63,785.63,785.63,775.35,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.25,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.98,-0.10000E+31,741.26,-0.10000E+31,784.81,791.79,795.62,792.24,-0.10000E+31,763.16,-0.10000E+31,734.28,784.81,741.26,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.71,-0.10000E+31,760.83,775.35,770.71,-0.10000E+31,753.97,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.95,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
67564801.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.63,785.63,785.63,775.35,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.82,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.25,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.98,-0.10000E+31,741.25,-0.10000E+31,784.81,791.79,795.62,792.23,-0.10000E+31,763.16,-0.10000E+31,734.28,784.81,741.25,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.71,-0.10000E+31,760.82,775.35,770.71,-0.10000E+31,753.96,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.95,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
67651201.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.63,785.63,785.63,775.35,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.82,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.25,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.98,-0.10000E+31,741.25,-0.10000E+31,784.81,791.79,795.62,792.23,-0.10000E+31,763.16,-0.10000E+31,734.28,784.81,741.25,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.71,-0.10000E+31,760.82,775.35,770.71,-0.10000E+31,753.96,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.95,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
67737601.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.63,785.63,785.63,775.34,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.82,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.25,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.98,-0.10000E+31,741.25,-0.10000E+31,784.80,791.79,795.62,792.23,-0.10000E+31,763.16,-0.10000E+31,734.28,784.80,741.25,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.71,-0.10000E+31,760.82,775.34,770.71,-0.10000E+31,753.96,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.95,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
67824001.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.63,785.63,785.63,775.34,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.82,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.25,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.97,-0.10000E+31,741.25,-0.10000E+31,784.80,791.79,795.62,792.23,-0.10000E+31,763.16,-0.10000E+31,734.27,784.80,741.25,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.70,-0.10000E+31,760.82,775.34,770.70,-0.10000E+31,753.96,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.95,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
67910401.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.63,785.63,785.63,775.34,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.82,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.25,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.97,-0.10000E+31,741.25,-0.10000E+31,784.80,791.79,795.62,792.23,-0.10000E+31,763.16,-0.10000E+31,734.27,784.80,741.25,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.70,-0.10000E+31,760.82,775.34,770.70,-0.10000E+31,753.96,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.95,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
67996801.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.63,785.63,785.63,775.34,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.82,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.25,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.97,-0.10000E+31,741.25,-0.10000E+31,784.80,791.79,795.62,792.23,-0.10000E+31,763.15,-0.10000E+31,734.27,784.80,741.25,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.70,-0.10000E+31,760.82,775.34,770.70,-0.10000E+31,753.96,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.94,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
68083201.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.63,785.63,785.63,775.34,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.82,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.25,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.97,-0.10000E+31,741.25,-0.10000E+31,784.80,791.79,795.62,792.23,-0.10000E+31,763.15,-0.10000E+31,734.27,784.80,741.25,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.70,-0.10000E+31,760.82,775.34,770.70,-0.10000E+31,753.96,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.94,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
68169601.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.62,785.62,785.62,775.34,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.81,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.25,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.97,-0.10000E+31,741.25,-0.10000E+31,784.80,791.79,795.62,792.23,-0.10000E+31,763.15,-0.10000E+31,734.27,784.80,741.25,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.70,-0.10000E+31,760.81,775.34,770.70,-0.10000E+31,753.96,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.94,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
68256001.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.62,785.62,785.62,775.34,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.81,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.25,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.97,-0.10000E+31,741.25,-0.10000E+31,784.80,791.79,795.61,792.23,-0.10000E+31,763.15,-0.10000E+31,734.27,784.80,741.25,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.70,-0.10000E+31,760.81,775.34,770.70,-0.10000E+31,753.96,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.94,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
